conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d10030a4-f49c-4125-8646-6b091efe5089,overvåke dyrevelferd,released,skill/competence,cross-sector,,"Overvåke dyrenes fysiske tilstand og atferd og rapportere eventuelle problemer eller uventede endringer, herunder tegn på god eller dårlig helse, utseende, tilstanden til dyrenes innkvartering, inntak av fôr og vann, og miljøforhold.",http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de,overvåke helsetilstanden til mennesker og dyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d13f1685-9848-4c9e-a40a-686ddb407858,forskrifter om asbestfjerning,released,knowledge,cross-sector,,"Lovgivning og forskrifter for fjerning av asbestkontaminasjon fra bygninger eller anlegg, sikker fjerning av forurensede materialer og forskriftene for å unngå og hindre forurensning.",http://data.europa.eu/esco/isced-f/1022,helse og sikkerhet på arbeidsplassen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d168d98c-b7bb-4b9a-b1dc-eac008af4df3,implementere handlingsplaner for biologisk mangfold,released,skill/competence,sector-specific,,Fremme og gjennomføre lokale og nasjonale tiltak for biologisk mangfold i samarbeid med lokale/nasjonale statlige og frivillige organisasjoner.,http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,implementere nye prosedyrer og prosesser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ec6846-dd8a-4810-8115-474cdf271540,forskrifter om stoffer,released,knowledge,sector-specific,,"Nasjonale og internasjonale bestemmelser om klassifisering, merking og emballering av stoffer og stoffblandinger, f.eks. forordning (EF) nr. 1272/2008.",http://data.europa.eu/esco/isced-f/0531,kjemi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ee1caa-1956-48f6-a009-318204bf908e,modellere grunnvannsflyt,released,skill/competence,occupation-specific,,Modellere grunnvannsflyt; analysere grunnvannets temperatur og egenskaper; identifisere geologiske formasjoner og menneskeskapte påvirkningsfaktorer.,http://data.europa.eu/esco/skill/2db2667c-bbaf-4e30-8640-c9a647bd2512 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,utføre vannanalyse | analyse og evaluering av informasjon og data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3,ressurseffektive teknologier,released,knowledge,cross-sector,ressurseffektivitet,"Bærekraftige teknologier som gjør det mulig å produsere mer verdi ved å bruke begrensede ressurser samtidig som den reduserer påvirkningen på miljøet, og begrenser risikoen for knapphet.
	",http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb | http://data.europa.eu/esco/isced-f/0712,bærekraftige teknologier | miljøvernteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d28bf3f7-4659-4405-9979-b1270c4c4322,administrere ovnventilasjon,released,skill/competence,sector-specific,,Administrere produktspesifikk og energieffektiv ovnventilasjon.,http://data.europa.eu/esco/skill/bdf2aa76-360d-429d-a967-bdb691f241fa,"betjene ovner, fyringsanlegg og tørkeutstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2c81ad1-2439-43cf-9c63-204187b8f771,redusere sløsing med ressurser,released,skill/competence,cross-sector,,Vurdere og identifisere muligheter til mer effektiv ressursbruk og kontinuerlig arbeide for å redusere ressurssløsing.,http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,vurdere miljøvirkningen av personlig atferd | identifisere muligheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2c9c20e-ff2f-4684-bf93-1d04c78f698f,vedlikeholde avsaltingskontrollsystem,released,skill/competence,sector-specific,,Vedlikeholde et system som lager drikkevann av saltvann.,http://data.europa.eu/esco/skill/75d2ac62-700a-41d1-b920-5cd7aaa78553 | http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"betjene kontrollsystemer | betjene behandlingssystem eller -utstyr for petroleum, kjemikalier eller vann"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3672a07-6a5b-49f4-bdd3-fcd539594556,biodiesel,released,knowledge,occupation-specific,,"Vegetabilsk oljebasert eller animalsk fettbasert dieselolje, framstilt av lipider som reagerer med alkoholer.",http://data.europa.eu/esco/isced-f/0531,kjemi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3,håndtere miljøpåvirkning,released,skill/competence,cross-sector,,"Gjennomføre tiltak for å redusere den biologiske, kjemiske og fysiske virkningen av gruvedrift på miljøet i størst mulig grad.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d483ae95-5f25-4601-ba97-113bbb7a31b0,overvåke gårdens miljøforvaltningsplan,released,skill/competence,sector-specific,,"Identifisere miljøbetegnelser og -direktiver som gjelder en bestemt gård, og innarbeide kravene i disse i gårdens planleggingsprosess. Overvåke gjennomføringen av gårdens miljøforvaltningsplan og gjennomgå tidsplanen.",http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,forvalte miljøstyringssystem | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d53eab76-e8ff-4e28-af26-7e012951c763,måle selskapets bærekraftytelse,released,skill/competence,cross-sector,vurdere bærekraftsresultater | vurdere bærekraftsprestasjoner,"Holde oversikt over bærekraftindikatorer, og analysere hvor godt selskapet gjør det i bærekraftytelse, sett i forhold til mål for bærekraftig utvikling eller de globale standardene for rapportering av bærekraft.
	",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d589970b-933d-4656-bcb6-a43b3cc67888,overvåke vannkvalitet,released,skill/competence,cross-sector,,"Måle vannkvalitet: temperatur, oksygen, salinitet, pH, N2, NO2, NH4, CO2, sløring, klorofyll. Overvåke den mikrobiologiske vannkvaliteten.",http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,kvalitetskontrollere varer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d5bcc417-a004-4165-b7f1-ab739eadd2f4,smart by-funksjoner,released,knowledge,sector-specific,,"Bruken av stor data-teknologi i sammenheng med smarte byer for å utvikle nye programvareøkosystemer som basis for å utvikle avanserte mobilitetsfunksjoner.
	",http://data.europa.eu/esco/isced-f/0619,ikke annetsteds klassifisert informasjons- og kommunikasjonsteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d62755fd-2b38-45b8-aed6-22b4cb36f8c8,overvåke akvakulturanlegg,released,skill/competence,sector-specific,,"Føre tilsyn med akvakulturdyr og identifisere behov for utstyr. Forstå tegninger av akvakulturutstyr, plantegninger og designprinsipper for ulike atskillelsessystemer.",http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,lede driftsaktiviteter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d39ebe-3960-4c8f-a504-19b441990cfa,kaste avfall bestående av tilberedt dyrefôr,released,skill/competence,occupation-specific,,Kaste avfall bestående av tilberedt dyrefôr og samtidig prøve å redusere miljøvirkningen av fôrsammensetningen mest mulig. Følge det aktuelle regelverket.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,kaste ikke-farlig avfall eller skrot | håndtere avfall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,bruke ressurseffektive teknologier innen hotell- og restaurantbransjen,released,skill/competence,sector-specific,,"Implementere teknologiske forbedringer innen hotell- og restaurantbransjen, slik som tilkoblingsfrie dampkokere, sprayventiler for forhåndsrensing og vasksluker med lav strømning, som optimaliserer vann- og energiforbruket i oppvask, rengjøring og tilberedning av mat.
	",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,automatiske husholdningssystemer,released,knowledge,sector-specific,,"Smarte installasjoner i privatboliger for belysning, oppvarming, sikkerhet osv. som kan fjernstyres. Automatiske husholdningssystemer har som mål å forbedre livskvaliteten i hus og bygninger, inkludert å forbedre uavhengigheten til personer med funksjonshemninger og bidra til energisparing.
	",http://data.europa.eu/esco/isced-f/0714,elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d84326c9-a3d3-4e22-a6a1-1ad42a356f10,bærekraftsrådgivning,released,knowledge,sector-specific,konsulenttjenester for bærekraft,"Konsulenttilnærmingen som brukes for å hjelpe bedrifter til å vite mer om deres bærekraftspåvirkning og implementere strategier for å bli miljøvennlige og effektive.
	",http://data.europa.eu/esco/isced-f/0712,miljøvernteknologi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,administrere virksomhetens miljøpåvirkning,released,skill/competence,cross-sector,,"Administrere selskapers samspill med og innvirkning på miljøet. Identifisere og vurdere miljøvirkningene av produksjonsprosessen og tilknyttede tjenester, og regulere en reduksjon av virkningene på miljøet og mennesker. Organisere handlingsplaner og følge med på indikatorer for forbedring.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,bidra til å minske de negative følgene av forbruk | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,behandle kontaminert vann,released,skill/competence,sector-specific,,"Behandle forurenset vann ved hjelp av en rekke ulike teknikker, for eksempel slamlaguner og våtmarksfiltre.
	",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,håndtere og kaste farlig avfall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,installere vannrenhetsmekanisme,released,skill/competence,sector-specific,,Installere ulike typer mekanismer som hindrer urenheter fra å komme inn i det gjenvunne vannet. Installere mikronfiltre og membraner for å filtrere ut avfall og forhindre mygg fra å komme inn i vannforsyningen. Plassere kulemekanismer for å filtrere ut den første skyllingen fra regnvann på taket.,http://data.europa.eu/esco/skill/1abc1d86-e529-42ab-828f-8d4fc225b076 | http://data.europa.eu/esco/skill/2fbc1a35-a641-4016-9534-12364f4cb2a1 | http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f,filtrere væsker | installere vannreservoar | reparere og installere mekanisk utstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9d3eb78-a7c6-4076-9e19-df225af2ec62,administrere budsjett for resirkuleringsprogram,released,skill/competence,cross-sector,,Administrere det årlige resirkuleringsprogrammet og det respektive budsjettet til en organisasjon.,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,administrere budsjett og økonomi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,utføre en forhåndsvurdering av biomassesystemer,released,skill/competence,sector-specific,utføre en mulighetsstudie om (store) biomassesystemer | gjøre en mulighetsstudie om biomassesystem | gjennomføre mulighetsstudie av biomassesystemer,"Utføre evaluering og vurdering av potensialet ved en biomasseinstallasjon. Utfør en standardisert studie for å fastsette kostnader, restriksjoner og tilgjengelige komponenter, og utføre forskning for å støtte beslutningsprosessen.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,gjennomføre mulighetsstudie | analysere forretningsvirksomheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dab7c301-2a33-454e-8fed-23218fa28eee,miljødesign,released,knowledge,sector-specific,miljødesignprosess,"Tilnærmingen som brukes til å møte miljøproblemer knyttet til bygninger, planer og produkter innen ulike felt som ingeniørvitenskap, interiørdesign og arkitektur.
	",http://data.europa.eu/esco/isced-f/0788,"tverrfaglige programmer og kvalifikasjoner innen produksjon, bygg og anlegg"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dacaebb5-5d85-4f3e-9adb-7c82b4f53189,kaste matavfall,released,skill/competence,sector-specific,,Kaste eller samle inn matavfall med det formål å resirkulere eller kaste fra produksjonsprosessen. Følge etablerte prosedyrer for kasting og ivareta miljøe- og sikkerhetshensyn i henhold til gjeldende lovgivning.,http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,avhende ikke-farlig avfall | kaste ikke-farlig avfall eller skrot | håndtere avfall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed,bærekraftige byggematerialer,released,knowledge,sector-specific,bærekraftige materialer for kostnadsreduksjon,"Typene bygningsmateriale som minimerer den negative innvirkningen bygningen har på det ytre miljøet, gjennom hele livssyklusen.
	",http://data.europa.eu/esco/skill/e26e07ca-4a35-42e3-940d-e5868fd38fba | http://data.europa.eu/esco/isced-f/0732,byggevareindustrien | bygg og anlegg
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/db54a4d7-9ea9-4c3d-9bd9-9169e6c1fb4f,endre kraftdistribusjonssystemer,released,skill/competence,sector-specific,,"Gjennomgå prosedyrer, planer og databaser for å identifisere og anbefale endringer i eksisterende kraftdistribusjonssystemer for å oppfylle driftsmessige krav og forskrifter.",http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"bruke databaser | evaluere system, program, utstyr og produkter"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/db9050db-ae5d-4be8-8114-c26f272c3bda,administrere helse og sikkerhet,released,skill/competence,sector-specific,,"Administrere de samlede retningslinjene for helse, sikkerhet og bærekraft og anvendelsen av dem for en hel organisasjon.",http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,overholde helse- og sikkerhetsprosedyrer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbbe485f-b9c2-42df-ba1c-144a2ecfb119,evaluere potensielle akvakulturkonflikter,released,skill/competence,occupation-specific,evaluere sluttbrukers konfliktpotensial | vurdere konfliktpotensialet for sluttbrukere | vurdere potensielle sluttbrukerkonflikter | potensielle sluttbrukerkonflikter | vurdere sluttbrukers konfliktpotensial | vurdering av potensielle sluttbrukerkonflikter,Vurdere mulige konflikter med andre berørte parter med hensyn til miljøvirkninger av akvakultur og interessekonflikter med andre kystsonebrukere.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,bidra til å minske de negative følgene av forbruk | analyse og evaluering av informasjon og data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77,integrert skadedyrhåndtering,released,knowledge,sector-specific,IPM-metoder | IPM | IPM-teknikker | integrerte metoder for skadedyrsbekjempelse | integrerte skadedyrsbehandlingsteknikker,"En integrert tilnærming til forebygging og/eller undertrykkelse av organismer som er skadelige for planter, som har som mål å holde bruk av plantevernmidler og andre former for intervensjon på nivåer som er økonomisk og økologisk forsvarlige, og som reduserer eller minimerer risiko for menneskers helse og miljøet.
	",http://data.europa.eu/esco/skill/6e84c2b5-935a-4958-a410-da42efaf7c27 | http://data.europa.eu/esco/isced-f/0811,teknikker for skadedyrhåndtering | dyrking av nyttevekster og dyreoppdrett
